"season","player","team","age","position","games","games_started","targets","catches","yards","tds","fumbles"
2011,"Greg Camarillo","MIN",29,"WR",13,0,24,9,121,0,0
2011,"Keary Colbert","KAN",29,"WR",7,0,12,9,89,0,1
2011,"Brody Eldridge","IND",24,"TE",13,8,10,9,45,0,0
2011,"BenJarvus Green-Ellis","NWE",26,"RB",16,6,13,9,159,0,0
2011,"Ahmard Hall","TEN",32,"FB",12,7,14,9,46,0,1
2011,"Spencer Larsen","DEN",27,"FB",16,6,9,9,76,0,0
2011,"Michael Robinson","SEA",28,"/FB/WR",14,4,14,9,74,1,1
2011,"Evan Royster","WAS",24,"/RB",6,2,14,9,68,0,0
2011,"Craig Stevens","TEN",27,"TE",15,11,14,9,166,1,0
2011,"Lorenzo Booker","MIN",27,"RB",15,0,14,8,82,0,3
2011,"Tyler Clutts","CHI",27,"FB/WR",16,8,10,8,48,0,1
2011,"Chris Cooley","WAS",29,"TE/te",5,5,13,8,65,0,0
2011,"Terrance Copper","KAN",29,"/WR",16,2,12,8,114,0,0
2011,"Sam Hurd","CHI",26,"WR",12,0,15,8,109,0,1
2011,"Anthony Sherman","ARI",23,"FB",15,7,9,8,72,0,0
2011,"Patrick Turner","NYJ",24,"/WR",15,1,15,8,96,1,0
2011,"Keiland Williams","DET",25,"RB",15,0,8,8,62,0,2
2011,"David Anderson","2TM",28,"",6,0,16,7,79,1,0
2011,"Anthony Armstrong","WAS",28,"/WR",14,2,27,7,103,2,0
2011,"Bernard Berrian","MIN",31,"/WR",5,1,23,7,91,0,0
2011,"Curtis Brinkley","SDG",26,"/RB",10,1,9,7,41,0,0
2011,"Kevin Faulk","NWE",35,"/RB",7,3,9,7,34,0,0
2011,"Jesse Holley","DAL",27,"WR",16,0,7,7,169,0,0
2011,"Michael Hoomanawanui","STL",23,"FB/TE/wr",8,8,13,7,83,0,0
2011,"Jeremiah Johnson","DEN",24,"RB",8,0,9,7,62,0,0
2011,"Ruvell Martin","BUF",29,"WR",14,0,16,7,82,0,0
2011,"Jake OConnell","KAN",26,"/TE",8,4,12,7,52,0,0
2011,"Dante Rosario","2TM",27,"",16,3,11,7,117,0,0
2011,"Matt Spaeth","CHI",28,"TE/te",15,8,11,7,50,2,0
2011,"Deon Butler","SEA",25,"WR",5,0,7,6,51,0,0
2011,"Jordan Cameron","CLE",23,"/TE",8,2,13,6,33,0,0
2011,"Tom Crabtree","GNB",26,"TE/te",16,9,8,6,38,1,0
2011,"Will Heller","DET",30,"TE/te",16,7,12,6,42,0,0
2011,"Bryant Johnson","HOU",30,"WR",16,0,12,6,90,1,0
2011,"Erik Lorig","TAM",25,"FB/fb",16,7,9,6,53,0,0
2011,"Cameron Morrah","SEA",24,"/TE",9,4,13,6,74,0,0
2011,"Ryan Torain","WAS",25,"/RB",8,4,9,6,23,0,1
2011,"Danny Amendola","STL",26,"/WR",1,1,6,5,45,0,1
2011,"Marion Barber","CHI",28,"/RB",11,1,9,5,50,0,1
2011,"Travis Beckum","NYG",24,"TE",13,0,10,5,93,1,0
2011,"Delone Carter","IND",24,"/RB",16,3,8,5,18,0,3
2011,"Mike Caussin","BUF",24,"/TE",6,2,6,5,41,0,0
2011,"Jamaal Charles","KAN",25,"/RB",2,1,6,5,9,1,1
2011,"Colin Cochart","CIN",24,"/TE",10,3,9,5,44,1,0
2011,"Lex Hilliard","MIA",27,"/FB/RB",16,4,7,5,49,0,0
2011,"Thomas Jones","KAN",33,"RB",16,8,7,5,43,0,0
2011,"Owen Marecic","CLE",23,"/FB",14,4,7,5,31,0,1
2011,"Marc Mariani","TEN",24,"WR",16,0,12,5,24,0,1
2011,"Sammy Morris","DAL",34,"RB",3,0,7,5,13,0,0
2011,"Matthew Mulligan","NYJ",26,"TE/WR",16,9,9,5,58,0,0
2011,"Kassim Osgood","JAX",31,"/WR",12,2,11,5,42,0,0
2011,"Zach Potter","JAX",25,"TE/te",15,7,7,5,50,0,0
2011,"David Thomas","NOR",28,"/TE",5,2,9,5,16,0,0
2011,"Rock Cartwright","OAK",32,"RB",15,0,6,4,24,0,0
2011,"Colin Cloherty","JAX",24,"/TE",4,1,8,4,57,0,0
2011,"Rashied Davis","DET",32,"WR",11,0,5,4,63,0,0
2011,"Julian Edelman","NWE",25,"WR",13,0,9,4,34,0,3
2011,"Lee Evans","BAL",30,"/WR",9,2,26,4,74,0,0
2011,"Jerome Felton","2TM",25,"",14,3,7,4,40,0,0
2011,"Jamie Harper","TEN",22,"RB",13,0,6,4,32,0,1
2011,"Domenik Hixon","NYG",27,"WR",2,0,6,4,50,1,0
2011,"Greg Jones","JAX",30,"FB",16,9,9,4,19,0,0
2011,"Zach Miller","JAX",27,"TE",4,0,7,4,42,1,0
2011,"Ovie Mughelli","ATL",31,"FB",7,5,8,4,25,2,0
2011,"Zack Pianalto","TAM",22,"TE",13,0,5,4,40,0,0
2011,"Weslye Saunders","PIT",22,"TE/wr",16,6,8,4,29,1,0
2011,"Jordan Shipley","CIN",26,"WR",2,0,5,4,14,0,1
2011,"Lee Smith","BUF",24,"/TE",10,3,4,4,11,0,0
2011,"Sammie Stroughter","TAM",25,"WR",6,0,7,4,52,0,1
2011,"Chansi Stuckey","ARI",28,"WR",9,0,8,4,39,0,1
2011,"Jerheme Urban","KAN",31,"/WR",6,1,13,4,35,1,0
2011,"Lawrence Vickers","HOU",28,"/FB",14,1,8,4,29,0,0
2011,"Ryan Whalen","CIN",22,"WR",4,0,5,4,27,0,0
2011,"LaQuan Williams","BAL",23,"WR",12,0,12,4,46,0,2
2011,"Donnie Avery","TEN",27,"WR",8,0,11,3,45,1,0
2011,"Josh Baker","NYJ",25,"FB",11,0,4,3,27,1,0
2011,"Anthony Becht","KAN",34,"TE/te",9,5,4,3,26,0,0
2011,"Richie Brockel","CAR",25,"/FB/TE",11,2,3,3,13,0,0
2011,"Mark Clayton","STL",29,"/WR",2,1,4,3,26,0,0
2011,"Kris Durham","SEA",23,"WR",3,0,4,3,30,0,0
2011,"Tony Fiammetta","DAL",25,"FB/fb",10,6,5,3,39,0,0
2011,"John Gilmore","NOR",32,"/TE",14,4,6,3,20,1,0
2011,"Virgil Green","DEN",23,"/TE",15,3,5,3,24,0,0
2011,"Chad Hall","PHI",25,"WR",7,0,9,3,20,1,0
2011,"Quinn Johnson","TEN",25,"/FB",4,1,3,3,30,0,0
2011,"Brit Miller","STL",25,"/FB",12,1,3,3,41,0,0
2011,"Carlton Mitchell","CLE",23,"WR",11,0,4,3,31,0,0
2011,"Chris Pressley","CIN",25,"FB",15,10,5,3,19,0,0
2011,"Andrew Quarless","GNB",23,"/TE",10,2,4,3,36,0,0
2011,"Stevan Ridley","NWE",22,"/RB",16,2,5,3,13,0,1
2011,"Brian Robiskie","CLE",24,"/WR",6,2,9,3,25,0,0
2011,"DeMarco Sampson","ARI",26,"WR",12,0,8,3,36,0,0
2011,"Owen Schmitt","PHI",26,"FB/fb",16,5,7,3,32,0,0
2011,"Steve Slaton","2TM",25,"",6,0,4,3,3,0,0
2011,"Alfonso Smith","ARI",24,"RB",15,0,5,3,21,0,0
2011,"Devin Thomas","NYG",25,"WR",16,0,3,3,37,0,0
2011,"Manase Tonga","OAK",27,"/FB/RB",11,3,4,3,18,0,0
2011,"Tiquan Underwood","NWE",24,"WR",6,0,6,3,30,0,0
2011,"Bryan Walters","SDG",24,"WR",4,0,4,3,27,0,0
2011,"Adrian Arrington","NOR",26,"WR",4,0,3,2,31,0,0
2011,"David Ausberry","OAK",24,"TE",12,0,2,2,14,0,0
2011,"Brock Bolen","JAX",26,"FB",13,0,5,2,6,0,0
2011,"Kevin Brock","BUF",25,"TE",2,0,2,2,27,0,0
2011,"Stephen Burton","MIN",22,"WR",3,0,3,2,38,0,0
2011,"John Conner","NYJ",24,"FB/fb",16,8,5,2,9,0,0
2011,"Mike Cox","ATL",26,"FB/fb/TE",9,5,3,2,8,0,1
2011,"Jeff Cumberland","NYJ",24,"TE",3,0,5,2,35,0,0
2011,"Ryan DImperio","MIN",24,"/FB/RB",12,1,6,2,7,0,0
2011,"Jim Dray","ARI",25,"TE",10,0,5,2,25,0,0
2011,"Clyde Gates","MIA",25,"WR",15,0,NA,2,19,0,0
2011,"Daniel Graham","TEN",33,"TE/te",16,7,5,2,25,1,0
2011,"Anthony Hill","IND",26,"/TE",7,2,3,2,10,0,0
2011,"Taiwan Jones","OAK",23,"RB",10,0,3,2,25,0,0
2011,"Ricardo Lockette","SEA",25,"WR",2,0,4,2,105,1,0
2011,"Montell Owens","JAX",27,"FB/RB",13,0,3,2,2,0,0
2011,"Niles Paul","WAS",22,"/WR",13,2,5,2,25,0,0
2011,"Taylor Price","2TM",24,"",5,0,4,2,39,0,0
2011,"DaRel Scott","NYG",23,"RB",11,0,2,2,13,0,1
2011,"Cecil Shorts","JAX",24,"WR",10,0,12,2,30,1,0
2011,"Stephen Spach","STL",29,"/TE",10,1,3,2,2,0,0
2011,"Micheal Spurlock","TAM",28,"WR",12,0,6,2,13,0,0
2011,"Brett Swain","SFO",26,"/WR",5,1,7,2,15,0,0
2011,"Phillip Tanner","DAL",23,"RB",9,0,2,2,19,0,0
2011,"Chauncey Washington","DAL",26,"RB",2,0,3,2,13,0,0
2011,"DJ Williams","GNB",23,"TE",13,0,4,2,13,0,0
2011,"Seyi Ajirotutu","CAR",24,"WR",14,0,2,1,4,0,0
2011,"Eugene Amano","TEN",29,"C",16,16,1,1,7,0,0
2011,"Emmanuel Arceneaux","MIN",24,"WR",3,0,2,1,10,0,0
2011,"Brandon Banks","WAS",24,"WR",16,0,1,1,10,0,7
2011,"Aaron Brown","DET",26,"RB",1,0,1,1,9,0,0
2011,"Matt Cassel","KAN",29,"QB",9,9,1,1,-4,0,5
2011,"Shaun Chapas","DAL",23,"FB",3,0,1,1,9,0,0
2011,"Thomas Clayton","CLE",27,"RB",3,0,1,1,3,0,0
2011,"Anthony Dixon","SFO",24,"RB",16,0,1,1,6,0,0
2011,"Jonathan Dwyer","PIT",22,"RB",7,0,1,1,6,0,0
2011,"Joe Flacco","BAL",26,"QB",16,16,1,1,-8,0,11
2011,"Mike Goodson","CAR",24,"RB",4,0,3,1,4,0,0
2011,"Richard Gordon","OAK",24,"/FB/TE",14,1,1,1,2,0,0
2011,"Garrett Graham","HOU",25,"TE",7,0,2,1,24,0,0
2011,"Alex Green","GNB",23,"RB",4,0,1,1,6,0,0
2011,"DuJuan Harris","JAX",23,"RB",5,0,2,1,4,0,0
2011,"Jerome Harrison","DET",28,"RB",4,0,2,1,3,0,0
2011,"Michael Higgins","NOR",24,"TE",2,0,1,1,4,0,0
2011,"Reggie Kelly","ATL",34,"/TE",16,2,2,1,7,0,0
2011,"Jim Kleinsasser","MIN",34,"TE",16,11,6,1,4,0,0
2011,"Dion Lewis","PHI",21,"RB",15,0,1,1,-3,0,1
2011,"Stefan Logan","DET",30,"/RB/WR",16,1,1,1,19,0,6
2011,"Ryan Mahaffey","IND",24,"FB",5,0,1,1,5,0,0
2011,"Steve Maneri","KAN",23,"/T/TE",6,1,2,1,1,0,0
2011,"Jeron Mastrud","MIA",24,"/TE/WR",14,3,2,1,8,0,0
2011,"Reagan Mauia","ARI",27,"/FB",3,3,1,1,12,0,0
2011,"Colt McCoy","CLE",25,"QB",13,13,1,1,-5,0,11
2011,"Corey McIntyre","BUF",32,"/FB",16,1,1,1,4,0,0
2011,"Nick Miller","2TM",24,"",8,0,1,1,8,0,0
2011,"Ryan Mundy","PIT",26,"S",16,0,1,1,33,0,0
2011,"Cam Newton","CAR",22,"QB",16,16,1,1,27,0,5
2011,"Roscoe Parrish","BUF",29,"/WR",2,2,4,1,16,0,0
2011,"Justin Peelle","SFO",32,"/TE",14,2,4,1,19,0,0
2011,"Patrick Peterson","ARI",21,"RCB",16,16,1,1,-1,0,4
2011,"Bilal Powell","NYJ",23,"RB",2,0,1,1,7,0,1
2011,"Allen Reisner","MIN",23,"TE",6,0,1,1,5,0,0
2011,"Mike Sellers","WAS",36,"FB/TE",12,0,2,1,15,0,0
2011,"Matthew Slater","NWE",26,"/S/WR",16,3,3,1,46,0,1
2011,"Matt Slauson","NYJ",25,"LG",16,16,1,1,1,0,0
2011,"Isaac Sopoaga","SFO",30,"NT",15,15,1,1,18,0,0
2011,"Kory Sperry","SDG",26,"/TE",16,4,5,1,32,0,0
2011,"Joe Staley","SFO",27,"LT/T",16,16,1,1,17,0,0
2011,"Brandon Stokley","NYG",35,"WR",2,0,3,1,7,0,0
2011,"Maurice Stovall","DET",26,"WR",15,0,3,1,8,0,0
2011,"Ryan Taylor","GNB",24,"TE",15,0,1,1,4,1,0
2011,"Julius Thomas","DEN",23,"/TE",5,1,7,1,5,0,0
2011,"Seneca Wallace","CLE",31,"/QB",6,3,1,1,21,0,1
2011,"Joe Webb","MIN",25,"/QB/WR",11,1,5,1,9,0,1
2011,"Guy Whimper","JAX",28,"RT/T",15,15,1,1,17,0,0
2011,"Johnny White","BUF",23,"RB",12,0,4,1,-3,0,0
2011,"Eddie Williams","2TM",24,"",6,0,1,1,17,0,0
2010,"Roddy White","ATL",29,"WR",16,16,179,115,1389,10,1
2010,"Reggie Wayne","IND",32,"WR",16,16,175,111,1355,6,1
2010,"Jason Witten","DAL",28,"TE",16,16,128,94,1002,9,1
2010,"Santana Moss","WAS",31,"WR",16,16,145,93,1115,6,3
2010,"Larry Fitzgerald","ARI",27,"WR",16,15,173,90,1137,6,0
2010,"Andre Johnson","HOU",29,"WR",13,13,138,86,1216,8,1
2010,"Brandon Marshall","MIA",26,"WR",14,14,146,86,1014,3,2
2010,"Wes Welker","NWE",29,"K/WR",15,11,123,86,848,7,1
2010,"Danny Amendola","STL",25,"WR/wr",16,6,123,85,689,3,2
2010,"Marques Colston","NOR",27,"WR",15,11,131,84,1023,7,0
2010,"Steve Johnson","BUF",24,"WR",16,13,141,82,1073,10,1
2010,"Davone Bess","MIA",25,"WR/wr",16,8,125,79,820,5,3
2010,"Hakeem Nicks","NYG",22,"WR",13,12,128,79,1052,11,1
2010,"LeSean McCoy","PHI",22,"RB",15,13,91,78,592,2,2
2010,"Chris Cooley","WAS",28,"TE",16,16,126,77,849,3,3
2010,"Calvin Johnson","DET",25,"WR",15,15,137,77,1120,12,1
2010,"Brandon Lloyd","DEN",29,"WR",16,11,153,77,1448,11,0
2010,"Greg Jennings","GNB",27,"WR",16,16,125,76,1265,12,2
2010,"Dwayne Bowe","KAN",26,"WR",16,16,133,72,1162,15,1
2010,"Terrell Owens","CIN",37,"WR",14,11,139,72,983,9,0
2010,"Percy Harvin","MIN",22,"WR",14,13,109,71,868,5,1
2010,"Brandon Pettigrew","DET",25,"TE",16,16,111,71,722,4,0
2010,"Tony Gonzalez","ATL",34,"TE",16,16,108,70,656,6,0
2010,"Jeremy Maclin","PHI",22,"WR",16,16,115,70,964,10,1
2010,"Miles Austin","DAL",26,"WR",16,16,119,69,1041,7,1
2010,"Ben Watson","CLE",30,"TE",16,16,102,68,763,3,0
2010,"Pierre Garcon","IND",24,"WR",14,14,119,67,784,6,0
2010,"Chad Johnson","CIN",32,"WR",14,12,126,67,831,4,0
2010,"Jacob Tamme","IND",25,"RB/TE",16,8,93,67,631,4,0
2010,"Arian Foster","HOU",24,"RB",16,13,84,66,604,2,3
2010,"Lance Moore","NOR",27,"/WR",16,1,94,66,763,8,2
2010,"Mike Thomas","JAX",23,"WR",16,11,102,66,820,4,3
2010,"Kellen Winslow","TAM",27,"TE",16,11,98,66,730,5,1
2010,"Jabar Gaffney","DEN",30,"WR",16,11,112,65,875,2,1
2010,"Mike Williams","SEA",26,"WR",14,13,110,65,751,2,0
2010,"Mike Williams","TAM",23,"WR",16,16,129,65,964,11,3
2010,"Anquan Boldin","BAL",30,"WR",16,16,109,64,837,7,1
2010,"Ray Rice","BAL",23,"RB",16,14,83,63,556,1,0
2010,"Deion Branch","2TM",31,"",15,12,92,61,818,6,1
2010,"Peyton Hillis","CLE",24,"RB",16,14,77,61,477,2,8
2010,"Derrick Mason","BAL",36,"WR",16,15,100,61,802,7,0
2010,"Mario Manningham","NYG",24,"WR",16,8,93,60,944,9,1
2010,"Zach Miller","OAK",25,"TE",15,15,92,60,685,5,1
2010,"Mike Wallace","PIT",24,"WR",16,16,98,60,1257,10,1
2010,"Eddie Royal","DEN",24,"WR",16,10,105,59,627,3,4
2010,"Darren Sproles","SDG",27,"/RB",16,3,75,59,520,2,3
2010,"Hines Ward","PIT",34,"WR",16,15,95,59,755,5,1
2010,"Jahvid Best","DET",21,"RB",16,9,80,58,487,2,1
2010,"Austin Collie","IND",25,"WR/wr",9,6,71,58,649,8,1
2010,"Marcedes Lewis","JAX",26,"TE",16,16,89,58,700,10,2
2010,"Vernon Davis","SFO",26,"TE",16,16,93,56,914,7,0
2010,"Nate Burleson","DET",29,"WR",14,14,86,55,625,6,2
2010,"Michael Crabtree","SFO",23,"WR",16,15,101,55,741,6,0
2010,"Dustin Keller","NYJ",26,"TE",16,13,100,55,687,5,0
2010,"Braylon Edwards","NYJ",27,"WR",16,15,101,53,904,7,1
2010,"Brandon Gibson","STL",23,"WR",14,12,91,53,620,2,0
2010,"Jermaine Gresham","CIN",22,"TE",15,10,83,52,471,4,2
2010,"Santonio Holmes","NYJ",26,"WR",12,10,96,52,746,6,2
2010,"Jordan Shipley","CIN",25,"/WR",15,4,74,52,600,3,0
2010,"LaDainian Tomlinson","NYJ",31,"RB",15,13,79,52,368,0,3
2010,"Jason Avant","PHI",27,"/WR",16,3,76,51,573,1,0
2010,"Donald Driver","GNB",35,"WR",15,15,85,51,565,4,1
2010,"Matt Forte","CHI",25,"RB",16,16,70,51,547,3,3
2010,"Jacoby Jones","HOU",26,"WR/wr",15,7,78,51,562,3,1
2010,"Johnny Knox","CHI",24,"WR",16,16,100,51,960,5,1
2010,"Kevin Walter","HOU",29,"WR",16,16,80,51,621,5,0
2010,"Antonio Gates","SDG",30,"TE",10,10,65,50,782,10,0
2010,"James Jones","GNB",26,"/WR",16,3,87,50,679,5,3
2010,"Felix Jones","DAL",23,"RB/rb",16,7,52,48,450,1,2
2010,"Steve Smith","NYG",25,"WR/wr",9,7,75,48,529,3,0
2010,"Ahmad Bradshaw","NYG",24,"RB",16,11,58,47,314,0,7
2010,"Steve Breaston","ARI",27,"WR",13,11,87,47,718,1,0
2010,"DeSean Jackson","PHI",24,"WR",14,14,95,47,1056,6,4
2010,"Darren McFadden","OAK",23,"RB",13,13,61,47,507,3,4
2010,"Tony Moeaki","KAN",23,"TE",15,15,73,47,556,3,0
2010,"Visanthe Shiancoe","MIN",30,"TE",16,9,79,47,530,2,0
2010,"Earl Bennett","CHI",23,"/WR",14,3,71,46,561,3,1
2010,"Frank Gore","SFO",27,"RB",11,11,72,46,452,2,4
2010,"Steven Jackson","STL",27,"RB",16,16,62,46,383,0,1
2010,"Steve Smith","CAR",31,"WR",14,14,100,46,554,2,3
2010,"Cadillac Williams","TAM",28,"RB",16,9,64,46,355,1,1
2010,"Dez Bryant","DAL",22,"/WR",12,2,73,45,561,6,2
2010,"Jamaal Charles","KAN",24,"RB/rb/WR",16,6,64,45,468,3,3
2010,"Aaron Hernandez","NWE",21,"TE/te",14,7,64,45,563,6,0
2010,"Jordy Nelson","GNB",25,"/WR",16,4,64,45,582,2,3
2010,"Tony Scheffler","DET",27,"/TE",15,4,72,45,378,1,1
2010,"Anthony Armstrong","WAS",27,"WR",15,11,86,44,871,3,1
2010,"Chris Johnson","TEN",25,"RB",16,16,57,44,245,1,3
2010,"Robert Meachem","NOR",26,"WR/wr",16,7,66,44,638,5,0
2010,"Josh Morgan","SFO",25,"WR",16,11,80,44,698,2,2
2010,"Jason Snelling","ATL",27,"RB",14,0,51,44,303,3,2
2010,"Brian Hartline","MIA",24,"WR",12,11,73,43,615,1,1
2010,"Brandon Jackson","GNB",25,"RB",16,13,50,43,342,1,1
2010,"Mike Sims-Walker","JAX",26,"WR",14,13,80,43,562,7,1
2010,"Kenny Britt","TEN",22,"WR",12,7,73,42,775,9,1
2010,"Brent Celek","PHI",25,"TE",16,15,79,42,511,4,0
2010,"Rob Gronkowski","NWE",21,"TE",16,11,59,42,546,10,1
2010,"Heath Miller","PIT",28,"TE",14,14,67,42,512,2,1
2010,"Nate Washington","TEN",27,"WR",16,16,94,42,687,6,0
2010,"Jerricho Cotchery","NYJ",28,"WR/wr",14,5,86,41,433,2,1
2010,"Daniel Fells","STL",27,"TE/te",16,6,65,41,391,2,0
2010,"Michael Jenkins","ATL",28,"WR",11,9,73,41,505,2,0
2010,"Louis Murphy","OAK",23,"WR/wr",14,9,78,41,609,2,2
2010,"Greg Olsen","CHI",25,"TE",16,13,70,41,404,5,2
2010,"Jeremy Shockey","NOR",30,"TE",13,11,59,41,408,3,0
2010,"Mike Goodson","CAR",23,"/RB",16,3,57,40,310,0,5
2010,"Todd Heap","BAL",30,"TE",13,13,64,40,599,5,1
2010,"Devin Hester","CHI",28,"WR",16,13,73,40,475,4,0
2010,"Chansi Stuckey","CLE",27,"WR/wr",16,5,63,40,346,0,3
2010,"Anthony Fasano","MIA",26,"TE",15,15,60,39,528,4,0
2010,"Keiland Williams","WAS",24,"/RB",15,3,58,39,309,2,1
2010,"Owen Daniels","HOU",28,"TE",11,10,68,38,471,2,0
2010,"Brandon LaFell","CAR",24,"/WR",14,2,77,38,468,1,0
2010,"Dallas Clark","IND",31,"TE/te",6,6,53,37,347,3,0
2010,"Lee Evans","BUF",29,"WR",13,13,84,37,578,4,2
2010,"Malcom Floyd","SDG",29,"WR",11,9,77,37,717,6,1
2010,"David Gettis","CAR",23,"WR",15,13,67,37,508,3,1
2010,"Knowshon Moreno","DEN",23,"RB",13,13,48,37,372,3,3
2010,"Roy Williams","DAL",29,"WR",15,9,64,37,530,5,3
2010,"Deon Butler","SEA",24,"WR",13,8,70,36,385,4,0
2010,"Joel Dreessen","HOU",28,"TE",16,10,55,36,518,4,1
2010,"Mohamed Massaquoi","CLE",24,"WR",15,14,73,36,483,2,1
2010,"Adrian Peterson","MIN",25,"RB",15,15,50,36,341,1,1
2010,"Bo Scaife","TEN",29,"TE",14,13,52,36,318,4,2
2010,"Blair White","IND",23,"/WR",13,4,57,36,355,5,1
2010,"Kevin Boss","NYG",26,"TE",15,13,70,35,531,5,1
2010,"Reggie Bush","NOR",25,"RB",8,6,42,34,208,1,2
2010,"Devery Henderson","NOR",28,"WR",16,11,59,34,464,1,0
2010,"Maurice Jones-Drew","JAX",25,"RB",14,14,44,34,317,2,2
2010,"Laurent Robinson","STL",25,"WR",14,11,75,34,344,2,0
2010,"Danny Woodhead","2TM",25,"",15,3,44,34,379,1,1
2010,"Martellus Bennett","DAL",23,"TE/WR",16,11,47,33,260,0,1
2010,"Ronnie Brown","MIA",29,"RB",16,16,43,33,242,0,3
2010,"Justin Forsett","SEA",25,"RB/rb",16,5,51,33,252,0,0
2010,"Roscoe Parrish","BUF",28,"WR/wr",8,6,53,33,400,2,1
2010,"Dante Rosario","CAR",26,"FB/TE/te",16,6,58,32,264,0,0
2010,"John Carlson","SEA",26,"TE",15,13,58,31,318,1,0
2010,"Jimmy Graham","NOR",24,"TE/te",15,5,44,31,356,5,1
2010,"Fred Jackson","BUF",29,"RB",16,13,54,31,215,2,5
2010,"David Nelson","BUF",24,"/FB/WR",15,3,47,31,353,3,0
2010,"Brandon Stokley","SEA",34,"WR",11,0,43,31,354,0,0
2010,"TJ Houshmandzadeh","BAL",33,"/WR",16,2,57,30,398,3,1
2010,"Ben Obomanu","SEA",27,"WR/wr",15,6,49,30,494,4,0
2010,"David Thomas","NOR",27,"TE",13,8,46,30,219,2,0
2010,"Jared Cook","TEN",23,"/TE",16,1,45,29,361,1,0
2010,"Brian Robiskie","CLE",23,"WR",14,11,49,29,310,3,0
2010,"Pierre Thomas","NOR",26,"/RB",6,3,29,29,201,0,0
2010,"Delanie Walker","SFO",26,"FB/TE/te",14,8,45,29,331,0,1
2010,"Cedric Benson","CIN",28,"RB",16,16,37,28,178,1,7
2010,"Bernard Berrian","MIN",30,"WR",14,9,54,28,252,0,2
2010,"Correll Buckhalter","DEN",32,"RB",15,0,39,28,240,2,1
2010,"Patrick Crayton","SDG",31,"/WR",9,2,42,28,514,1,0
2010,"Randy Moss","3TM",33,"",16,11,63,28,393,5,0
2010,"Emmanuel Sanders","PIT",23,"/WR",13,1,50,28,376,2,2
2010,"Early Doucet","ARI",25,"WR/wr",10,5,59,26,291,1,0
2010,"Darrius Heyward-Bey","OAK",23,"WR",15,14,65,26,366,1,1
2010,"Rashad Jennings","JAX",25,"/FB/RB",13,3,35,26,223,0,0
2010,"Mewelde Moore","PIT",28,"RB",15,0,31,26,205,0,0
2010,"Arrelious Benn","TAM",22,"WR",15,9,38,25,395,2,1
2010,"Andre Caldwell","CIN",25,"WR/wr",15,5,37,25,345,0,1
2010,"Jacoby Ford","OAK",23,"FB/WR",16,9,54,25,470,2,3
2010,"Maurice Morris","DET",31,"RB",14,7,31,25,170,0,1
2010,"Marcel Reece","OAK",25,"FB",16,10,43,25,333,3,1
2010,"Mike Tolbert","SDG",25,"/RB",15,4,29,25,216,0,5
2010,"Derek Hagan","NYG",26,"/WR",7,4,43,24,223,1,0
2010,"Andre Roberts","ARI",22,"/WR",15,2,49,24,307,2,2
2010,"CJ Spiller","BUF",23,"/RB",14,1,30,24,157,1,5
2010,"Sammie Stroughter","TAM",24,"/WR",12,4,38,24,239,0,1
2010,"Brandon Tate","NWE",23,"WR",16,10,46,24,432,3,1
2010,"Ladell Betts","NOR",31,"/RB",8,1,31,23,141,0,1
2010,"Mark Clayton","STL",28,"WR/wr",5,5,42,23,306,2,0
2010,"Josh Cribbs","CLE",27,"WR",15,5,39,23,292,1,7
2010,"Rashard Mendenhall","PIT",23,"RB",16,16,34,23,167,0,2
2010,"Legedu Naanee","SDG",27,"WR",10,9,46,23,371,1,1
2010,"Chris Chambers","KAN",32,"WR",13,7,43,22,213,1,0
2010,"Harry Douglas","ATL",26,"/WR",16,4,53,22,294,1,0
2010,"Jacob Hester","SDG",25,"FB/RB/rb",15,7,26,22,145,1,0
2010,"Marshawn Lynch","2TM",24,"",16,14,26,22,145,0,4
2010,"Ryan Mathews","SDG",23,"RB",12,9,26,22,145,0,5
2010,"Antwaan Randle El","PIT",31,"WR",16,0,39,22,253,0,2
2010,"Demaryius Thomas","DEN",23,"/WR",10,2,39,22,283,2,3
2010,"Craig Davis","SDG",25,"/WR",7,1,39,21,259,1,0
2010,"Fred Davis","WAS",24,"FB/TE",16,9,30,21,316,3,0
2010,"Jermichael Finley","GNB",23,"TE/te",5,5,26,21,301,1,0
2010,"Toby Gerhart","MIN",23,"/RB",15,1,29,21,167,0,3
2010,"Tim Hightower","ARI",24,"RB",16,13,42,21,136,0,5
2010,"LeRon McClain","BAL",26,"FB",15,13,26,21,134,0,0
2010,"Dexter McCluster","KAN",21,"RB/WR",11,7,39,21,209,1,2
2010,"Andrew Quarless","GNB",22,"/TE",13,3,33,21,238,1,1
2010,"Golden Tate","SEA",22,"WR",11,0,39,21,227,0,1
2010,"Danario Alexander","STL",24,"/WR",8,2,37,20,306,1,0
2010,"Donald Brown","IND",23,"RB",13,8,28,20,205,0,0
2010,"Greg Camarillo","MIN",28,"/WR",16,1,34,20,240,1,0
2010,"Justin Gage","TEN",29,"/WR",11,4,43,20,266,1,0
2010,"Brian Leonard","CIN",26,"RB",11,0,26,20,137,1,0
2010,"Randy McMichael","SDG",31,"TE/WR",16,11,27,20,221,2,0
2010,"Zach Miller","JAX",26,"TE/te",15,5,26,20,216,1,0
2010,"Mike Sellers","WAS",35,"FB/fb/TE",16,8,40,20,224,0,0
2010,"Jerome Simpson","CIN",24,"/WR",5,3,25,20,277,3,2
